image_name,building_uid,ymin,xmin,ymax,xmax,footprint_sq_px,prob_no_damage,prob_minor,prob_major,prob_destroyed
palu-tsunami_00000134_post_disaster.jpg,ea563f85-bb31-43ca-bb86-0ede64607df7,962,1006,986,1019,312,0.6486,0.0096,0.0305,0.3113
palu-tsunami_00000134_post_disaster.jpg,caaa825a-07fa-452b-a969-923aebe1f788,950,1008,962,1018,120,0.7397,0.0187,0.0213,0.2202
palu-tsunami_00000134_post_disaster.jpg,c8a33204-78e5-4192-9536-255cd63e5501,932,1016,970,1023,266,0.8732,0.0155,0.0228,0.0886
palu-tsunami_00000134_post_disaster.jpg,a49e6ca7-6534-42fb-bc01-93ace90138a2,919,995,939,1021,520,0.9485,0.0105,0.0258,0.0152
palu-tsunami_00000134_post_disaster.jpg,cea48059-a139-427d-9524-a40baffb49c5,960,983,988,1005,616,0.9366,0.0083,0.0145,0.0406
palu-tsunami_00000134_post_disaster.jpg,e1f6bc92-cf57-4bbc-b299-7d730849fcec,939,986,962,1007,483,0.8684,0.0031,0.0139,0.1147
palu-tsunami_00000134_post_disaster.jpg,63024319-e107-4e94-a571-723b47999a32,877,869,908,896,837,0.9655,0.0108,0.0215,0.0022
palu-tsunami_00000134_post_disaster.jpg,59d5ae2c-8de4-492e-83c8-9a6227fa3e60,901,820,938,867,1739,0.8942,0.0071,0.0583,0.0404
palu-tsunami_00000134_post_disaster.jpg,b84c2020-df2c-4229-8087-67f281d7a614,874,831,907,870,1287,0.9251,0.01,0.0578,0.007
palu-tsunami_00000134_post_disaster.jpg,06adfa97-8053-47be-94bb-e4265933ef6b,862,932,885,953,483,0.8775,0.0237,0.0179,0.0809
palu-tsunami_00000134_post_disaster.jpg,c30900b0-db3b-4f8e-b678-6cacce339ed6,857,880,879,914,748,0.9388,0.0074,0.0433,0.0105
palu-tsunami_00000134_post_disaster.jpg,56c51d75-3931-40d4-9451-5bd376726d34,836,885,866,929,1320,0.9659,0.0071,0.0187,0.0083
palu-tsunami_00000134_post_disaster.jpg,68881fbf-0810-4a3b-bc39-3da5a0089df1,819,914,843,938,576,0.9629,0.0037,0.0115,0.0218
palu-tsunami_00000134_post_disaster.jpg,278bafdd-ae7b-4538-8cf2-175207e11b5b,818,830,875,870,2280,0.9788,0.0067,0.0106,0.0039
palu-tsunami_00000134_post_disaster.jpg,c0a248e6-4778-4d93-9127-321dd9d6b7d7,810,862,840,920,1740,0.9531,0.0045,0.0324,0.0099
palu-tsunami_00000134_post_disaster.jpg,44dbf5b8-9218-458e-ae1a-bb5d4209a517,743,919,825,972,4346,0.9554,0.0104,0.0337,0.0005
palu-tsunami_00000134_post_disaster.jpg,428d59f7-0bf9-4d08-a6ba-a547a8d589fe,769,893,794,913,500,0.9155,0.0063,0.0422,0.036
palu-tsunami_00000134_post_disaster.jpg,b52f1ac4-6713-41c8-97e9-41cb0812dd94,729,900,774,950,2250,0.959,0.0081,0.0299,0.0031
palu-tsunami_00000134_post_disaster.jpg,e58cb553-3268-4776-a7b5-6afda60e6d25,760,914,777,933,323,0.8711,0.0083,0.0834,0.0372
palu-tsunami_00000134_post_disaster.jpg,d445a21d-93da-436d-ae44-5b81ac1f90e7,789,879,823,928,1666,0.9277,0.0073,0.057,0.0081
palu-tsunami_00000134_post_disaster.jpg,67aa6d75-d97a-4ab3-ac8a-b1d25de081e0,843,920,871,946,728,0.9217,0.0053,0.0194,0.0536
palu-tsunami_00000134_post_disaster.jpg,97ce4754-deb3-4897-aaae-38921917d5e2,820,931,851,957,806,0.9409,0.0057,0.0154,0.038
palu-tsunami_00000134_post_disaster.jpg,64f5a29a-0b2e-455d-8325-01ebed15e8cc,826,943,864,971,1064,0.9275,0.0232,0.04,0.0092
palu-tsunami_00000134_post_disaster.jpg,4170b2bb-81d7-4814-a43f-b29e1b1d0baf,831,961,855,985,576,0.6181,0.1609,0.0869,0.1341
palu-tsunami_00000134_post_disaster.jpg,8264c2fe-06cb-4ced-bcbc-6a75cf748020,929,806,954,864,1450,0.9018,0.0006,0.0953,0.0023
palu-tsunami_00000134_post_disaster.jpg,f34ebecd-8bee-44fd-bc13-e45b1327dadf,769,835,802,874,1287,0.9575,0.0159,0.0207,0.006
palu-tsunami_00000134_post_disaster.jpg,b3dee87b-a128-47e9-a64a-3e55754b0ca9,750,854,773,872,414,0.8465,0.0007,0.0014,0.1515
palu-tsunami_00000134_post_disaster.jpg,25e3ae6c-8da7-4696-86fc-f6169f995365,711,862,767,920,3248,0.9413,0.015,0.0432,0.0005
palu-tsunami_00000134_post_disaster.jpg,44a3b864-0686-4603-878b-3d1c647d3cae,739,834,769,861,810,0.9791,0.0019,0.0057,0.0133
palu-tsunami_00000134_post_disaster.jpg,7b706747-dd46-417b-8b62-9f25cb53989a,720,805,753,841,1188,0.9897,0.0013,0.0083,0.0007
palu-tsunami_00000134_post_disaster.jpg,b7125f39-5823-4e88-8938-6989fc3f27a0,790,811,822,866,1760,0.9575,0.0037,0.0337,0.0052
palu-tsunami_00000134_post_disaster.jpg,38d408c7-188e-4eea-8cca-d5e7fea717de,788,779,834,849,3220,0.9925,0.0016,0.0051,0.0008
palu-tsunami_00000134_post_disaster.jpg,d74ed00c-c8ce-4e34-ae48-9241fb2c0b48,834,771,872,833,2356,0.9929,0.0013,0.0052,0.0007
palu-tsunami_00000134_post_disaster.jpg,f1251b5b-928d-4828-91fc-66d16f60d3f8,825,775,843,834,1062,0.8368,0.0261,0.0962,0.041
palu-tsunami_00000134_post_disaster.jpg,555cdb4e-e32d-4f69-b568-fc3c8c167c65,851,771,868,807,612,0.9037,0.0038,0.0788,0.0137
palu-tsunami_00000134_post_disaster.jpg,9043d889-3536-4bb4-905d-9895d878adf8,754,789,798,840,2244,0.9611,0.01,0.0276,0.0013
palu-tsunami_00000134_post_disaster.jpg,1ff6f628-5e83-4f10-a948-3e65c9a884ec,756,821,773,844,391,0.9041,0.0008,0.0168,0.0783
palu-tsunami_00000134_post_disaster.jpg,8bced253-747c-4fd7-9627-e798c88c6296,743,796,765,832,792,0.9738,0.0038,0.0152,0.0072
palu-tsunami_00000134_post_disaster.jpg,83ca235e-30f2-40ab-b902-c1287e83f849,868,791,905,838,1739,0.9772,0.005,0.0114,0.0064
palu-tsunami_00000134_post_disaster.jpg,462a092d-8eca-44a6-abbd-c9da599178d1,864,761,888,798,888,0.475,0.0345,0.1567,0.3338
palu-tsunami_00000134_post_disaster.jpg,28c6b295-9db9-4e54-9287-b83924c3c448,934,752,951,781,493,0.833,0.0127,0.0394,0.1149
palu-tsunami_00000134_post_disaster.jpg,b38b171e-fa86-42cc-b431-7afab0ef5e79,897,763,926,819,1624,0.9827,0.0022,0.009,0.0061
palu-tsunami_00000134_post_disaster.jpg,5015d387-ba9c-490a-9dde-fc65ea275d5a,914,754,934,781,540,0.9803,0.0075,0.0085,0.0038
palu-tsunami_00000134_post_disaster.jpg,e83de8fe-b524-443c-b298-8a3406e3e824,922,781,941,798,323,0.5769,0.2622,0.0962,0.0647
palu-tsunami_00000134_post_disaster.jpg,6e000c60-6555-460e-bac2-6ee5792c6e82,941,752,1002,800,2928,0.9309,0.03,0.0383,0.0008
palu-tsunami_00000134_post_disaster.jpg,2e864d4c-a448-4ceb-9603-a9b449bb76e2,990,753,1002,783,360,0.6541,0.0744,0.1122,0.1593
palu-tsunami_00000134_post_disaster.jpg,969a9565-081f-46aa-8db3-f238dc6a5b3e,693,824,749,881,3192,0.9817,0.0074,0.0105,0.0003
palu-tsunami_00000134_post_disaster.jpg,d9f7a993-eed5-48ac-937d-4edc4f69f431,690,815,725,840,875,0.9427,0.0108,0.0287,0.0178
palu-tsunami_00000134_post_disaster.jpg,fb781238-993d-4f9e-8254-920c356d24e8,783,942,828,982,1800,0.6999,0.0628,0.2212,0.0161
palu-tsunami_00000134_post_disaster.jpg,cf5eb8ad-a2ae-4a26-a1bf-36455cd514e6,765,966,792,990,648,0.8966,0.0153,0.0606,0.0276
palu-tsunami_00000134_post_disaster.jpg,d049f85e-6cae-425d-a81d-0abbfc4c4f3f,789,966,846,1023,3249,0.9174,0.0256,0.0552,0.0018
palu-tsunami_00000134_post_disaster.jpg,1878618f-fa86-41c8-85fb-3c16f5318f93,907,997,916,1009,108,0.9154,0.0043,0.007,0.0733
palu-tsunami_00000134_post_disaster.jpg,80a5ecef-e8d2-4da0-84f3-60da04b78252,721,747,735,781,476,0.9257,0.0053,0.0302,0.0387
palu-tsunami_00000134_post_disaster.jpg,a1e5f472-cdb1-42a3-98ac-e34675c07551,696,725,729,797,2376,0.9445,0.0269,0.0269,0.0017
palu-tsunami_00000134_post_disaster.jpg,170b6118-3ccc-4145-b9a8-9426f2a56879,683,740,712,788,1392,0.9756,0.0024,0.0212,0.0008
palu-tsunami_00000134_post_disaster.jpg,0d98b839-96fd-4b39-b7c2-a30e3a034b2c,650,543,704,623,4320,0.985,0.0045,0.0093,0.0012
palu-tsunami_00000134_post_disaster.jpg,3a3049ee-5f60-4675-9630-cbba9d2f074f,642,573,652,597,240,0.975,0.0017,0.0125,0.0108
palu-tsunami_00000134_post_disaster.jpg,69d80f70-fd5d-47d3-806c-2cf356bd0a6e,650,510,701,550,2040,0.9917,0.0026,0.0047,0.001
palu-tsunami_00000134_post_disaster.jpg,94f3a3ca-d99c-45f2-9487-48d9aa152553,675,496,691,511,240,0.572,0.0088,0.0333,0.3859
palu-tsunami_00000134_post_disaster.jpg,b8181005-d517-4c59-ad0c-55921fd889b5,656,496,676,515,380,0.8344,0.0053,0.0085,0.1517
palu-tsunami_00000134_post_disaster.jpg,d7f01471-6de6-4fdc-bb51-56cf636c2fcf,644,515,660,529,224,0.8152,0.0024,0.0191,0.1633
palu-tsunami_00000134_post_disaster.jpg,32dc2057-ea46-4bee-8bc7-414a9a7b2089,636,494,659,520,598,0.8245,0.0085,0.0158,0.1513
palu-tsunami_00000134_post_disaster.jpg,84218f0d-5108-4625-b212-1fd2ac378d3c,618,551,657,617,2574,0.9941,0.0007,0.0051,0.0001
palu-tsunami_00000134_post_disaster.jpg,99c366a0-f9c4-433e-ad29-34139a79b2dd,580,526,602,548,484,0.9042,0.022,0.038,0.0359
palu-tsunami_00000134_post_disaster.jpg,1b5d2221-5bed-41cc-8475-89106a8edd64,604,568,621,585,289,0.9121,0.0019,0.0194,0.0667
palu-tsunami_00000134_post_disaster.jpg,fb1031e3-3fd5-4ceb-8690-826dbb35c043,597,513,654,556,2451,0.9244,0.0047,0.0647,0.0062
palu-tsunami_00000134_post_disaster.jpg,97eaef64-8335-48b8-8da5-9fac4cf5d46f,585,485,619,521,1224,0.9234,0.0256,0.0381,0.0129
palu-tsunami_00000134_post_disaster.jpg,48f27b06-3e9f-496b-868d-29cc28d93530,582,509,592,525,160,0.7711,0.0027,0.0332,0.193
palu-tsunami_00000134_post_disaster.jpg,4b358016-9b7e-4f38-8744-e5ac421d3303,614,478,639,503,625,0.9709,0.0032,0.0142,0.0118
palu-tsunami_00000134_post_disaster.jpg,b764064d-8ca0-43c3-9297-718c0f1cec52,546,531,589,572,1763,0.8726,0.0932,0.0325,0.0016
palu-tsunami_00000134_post_disaster.jpg,be6e84f1-31bc-4ad6-a7e8-b7492de71cc1,572,576,608,605,1044,0.9441,0.0204,0.029,0.0065
palu-tsunami_00000134_post_disaster.jpg,9c46b797-bf29-4889-b4ca-eaaf39970182,552,552,602,604,2600,0.9706,0.0207,0.0086,0.0001
palu-tsunami_00000134_post_disaster.jpg,09edb7f4-70d0-4d42-9516-fe851e5ccf95,619,575,635,592,272,0.8523,0.0042,0.0156,0.1279
palu-tsunami_00000134_post_disaster.jpg,0d210081-95e1-441c-b5e5-b08df9a22f7f,598,579,627,603,696,0.9537,0.0066,0.0223,0.0174
palu-tsunami_00000134_post_disaster.jpg,008ed029-5fdf-4f55-90ca-335d04c92be7,571,591,606,620,1015,0.9346,0.032,0.0258,0.0076
palu-tsunami_00000134_post_disaster.jpg,8040c663-ee9f-4e52-9a01-ec77f8f23b5e,572,594,634,643,3038,0.9764,0.0159,0.0064,0.0013
palu-tsunami_00000134_post_disaster.jpg,1b4dfb76-d530-4e24-8c65-d73490fa23c4,627,647,665,690,1634,0.6129,0.2121,0.1576,0.0174
palu-tsunami_00000134_post_disaster.jpg,459030e3-f0ec-467e-82ac-b9f8b6056cb5,611,659,646,700,1435,0.6916,0.0187,0.228,0.0616
palu-tsunami_00000134_post_disaster.jpg,e37b6f4a-d8e8-4e6e-9e8a-979f15b8b16d,603,674,624,704,630,0.9014,0.0045,0.0364,0.0577
palu-tsunami_00000134_post_disaster.jpg,519b118e-5103-41f3-94f1-6b473604f39c,619,611,663,658,2068,0.9518,0.0152,0.0269,0.0061
palu-tsunami_00000134_post_disaster.jpg,3bd08ce6-fcbe-400b-a979-4bb2d3713b2f,603,647,628,674,675,0.6218,0.0262,0.0529,0.2991
palu-tsunami_00000134_post_disaster.jpg,1e3aa8b3-35ff-497f-a676-0d9bb42797e4,597,661,610,679,234,0.3934,0.0351,0.1429,0.4286
palu-tsunami_00000134_post_disaster.jpg,78361c62-8cee-4f4b-8c67-746e5a8aeb7f,591,622,631,657,1400,0.7533,0.0562,0.18,0.0104
palu-tsunami_00000134_post_disaster.jpg,85025ed9-e86b-48a2-b6ea-ec26cb2f9129,627,682,674,722,1880,0.8335,0.0913,0.0719,0.0034
palu-tsunami_00000134_post_disaster.jpg,9c0b9814-5e07-482f-a27a-9117fad4a513,628,686,698,746,4200,0.7697,0.1088,0.1161,0.0054
palu-tsunami_00000134_post_disaster.jpg,87914e63-d69d-4655-8d90-f34b0c7eb63d,637,724,693,762,2128,0.9155,0.0388,0.0439,0.0018
palu-tsunami_00000134_post_disaster.jpg,0c274a38-49fa-4343-b950-98eef5d2a877,657,764,699,808,1848,0.8635,0.0048,0.0988,0.0329
palu-tsunami_00000134_post_disaster.jpg,0dbb926b-5a04-4ec7-b613-63f4dfb5ad67,645,741,688,786,1935,0.8976,0.0328,0.0689,0.0007
palu-tsunami_00000134_post_disaster.jpg,f1d991a8-5aef-42c9-ae48-e6c4a0b0d3ad,668,611,709,632,861,0.9017,0.002,0.0247,0.0716
palu-tsunami_00000134_post_disaster.jpg,778fa1e6-45f8-4aff-bf51-875a31853e8c,660,624,720,671,2820,0.909,0.0567,0.0336,0.0007
palu-tsunami_00000134_post_disaster.jpg,546fb6ac-e66b-42de-b372-a3329e79f8fa,694,663,726,690,864,0.7018,0.1436,0.0871,0.0674
palu-tsunami_00000134_post_disaster.jpg,e2c25d7e-d304-4c9d-aa33-57fba15b85d8,533,503,588,555,2860,0.8413,0.0536,0.1018,0.0032
palu-tsunami_00000134_post_disaster.jpg,34923f5c-a928-4ab8-b79c-ba4b442c9c10,651,471,689,498,1026,0.9826,0.0009,0.0092,0.0073
palu-tsunami_00000134_post_disaster.jpg,daeda17a-6872-4581-839a-8820045b0f0a,671,468,688,491,391,0.76,0.0315,0.0455,0.163
palu-tsunami_00000134_post_disaster.jpg,01646d7e-7195-441e-aa94-b780ee8df799,637,475,655,497,396,0.8837,0.0028,0.0087,0.1048
palu-tsunami_00000134_post_disaster.jpg,36ea316b-f2fe-4bc7-9df5-50f49a01c5df,626,439,678,478,2028,0.9851,0.0018,0.0082,0.0048
palu-tsunami_00000134_post_disaster.jpg,f261b424-4bf2-499b-8ac9-92712e966b29,607,445,632,481,900,0.6134,0.2339,0.1292,0.0236
palu-tsunami_00000134_post_disaster.jpg,1bf23b7d-6843-4e0e-877a-38b402bcbb95,577,457,613,491,1224,0.5787,0.2535,0.138,0.0299
palu-tsunami_00000134_post_disaster.jpg,8b3d6925-e297-4766-bcd5-397d5eccba5e,593,390,642,446,2744,0.964,0.0062,0.0181,0.0117
palu-tsunami_00000134_post_disaster.jpg,2a0d5f5e-0ded-4cf1-ab4c-44bd97bd5af7,596,418,617,453,735,0.6405,0.0057,0.0649,0.2889
palu-tsunami_00000134_post_disaster.jpg,df8e46d1-8b19-44b0-9aa2-b769704a7479,635,406,677,458,2184,0.9903,0.0009,0.0052,0.0036
palu-tsunami_00000134_post_disaster.jpg,417edc84-03b2-44c1-a739-e84bc9c2e37c,640,388,674,411,782,0.908,0.0083,0.0419,0.0418
palu-tsunami_00000134_post_disaster.jpg,38c86c13-29da-4ed6-adb6-2400417556da,535,470,587,518,2496,0.1366,0.6868,0.1695,0.007
palu-tsunami_00000134_post_disaster.jpg,373e236e-8ccf-4ceb-8e03-56856e1e9843,541,395,600,458,3717,0.9095,0.0289,0.0584,0.0033
palu-tsunami_00000134_post_disaster.jpg,bfa80bf5-4cee-460a-98ba-c1620a37776d,564,440,579,460,300,0.4638,0.0344,0.0505,0.4513
palu-tsunami_00000134_post_disaster.jpg,b0537a70-0ae9-49d4-a40b-5daefa5cb0c7,200,869,279,949,6320,0.6171,0.204,0.1739,0.005
palu-tsunami_00000134_post_disaster.jpg,cb9c162c-c578-48b5-9402-8d55faf94db3,460,1005,482,1021,352,0.8242,0.0024,0.0354,0.138
palu-tsunami_00000134_post_disaster.jpg,b0b0b47d-5995-430b-bdec-00b55d4d88d6,413,981,463,1015,1700,0.9897,0.0031,0.0054,0.0018
palu-tsunami_00000134_post_disaster.jpg,8a6decfa-8fbc-4c87-84a3-d44bdf5f72bd,382,988,416,1024,1224,0.845,0.0012,0.0179,0.136
palu-tsunami_00000134_post_disaster.jpg,ce08d7b9-8f45-4165-a3bc-c336818c24a0,381,970,404,990,460,0.9199,0.0046,0.0088,0.0667
palu-tsunami_00000134_post_disaster.jpg,11397551-108f-4e56-80e4-af4c835e6e8a,421,1007,457,1023,576,0.9352,0.0023,0.0154,0.047
palu-tsunami_00000134_post_disaster.jpg,bd1597f8-743f-41bb-9776-4e5a27469c9a,404,1014,428,1023,216,0.8084,0.0029,0.012,0.1767
palu-tsunami_00000134_post_disaster.jpg,b109f915-d812-4557-94eb-48ff0b4b383b,432,957,470,982,950,0.9606,0.003,0.0292,0.0072
palu-tsunami_00000134_post_disaster.jpg,66601bd5-d0e8-49c9-89e3-2a5b5bfbaafc,432,929,465,961,1056,0.8421,0.0198,0.0965,0.0416
palu-tsunami_00000134_post_disaster.jpg,088d8242-1b47-4127-98eb-0deb3f604ab5,421,910,459,944,1292,0.9266,0.0073,0.0397,0.0264
palu-tsunami_00000134_post_disaster.jpg,e789ce0d-df26-4b45-a4f9-b38ea68a7622,403,972,432,993,609,0.989,0.0013,0.0066,0.0032
palu-tsunami_00000134_post_disaster.jpg,41e16613-438d-4369-ba52-5109ddf1ac2d,401,952,435,977,850,0.9728,0.0042,0.0064,0.0166
palu-tsunami_00000134_post_disaster.jpg,40b4d3a1-5366-47d2-a8a7-7f698595dade,400,942,428,957,420,0.9753,0.0059,0.0047,0.0141
palu-tsunami_00000134_post_disaster.jpg,a7f8172b-4784-40e5-a133-d840672e27cc,399,916,427,945,812,0.8193,0.0055,0.0438,0.1314
palu-tsunami_00000134_post_disaster.jpg,40b8c5d2-9f81-4a1b-9cc4-b2ca4ef30af4,420,877,445,914,925,0.9378,0.0028,0.0525,0.0069
palu-tsunami_00000134_post_disaster.jpg,75d7283c-2c3e-4419-beaf-a4aab12d7c21,397,864,428,887,713,0.924,0.0021,0.0246,0.0494
palu-tsunami_00000134_post_disaster.jpg,69d6a890-2550-4e3b-80c9-03bf9e8b673f,398,881,426,923,1176,0.925,0.0041,0.0282,0.0427
palu-tsunami_00000134_post_disaster.jpg,bd26241a-1025-4e0c-8542-1c0c6b8aff58,368,950,401,974,792,0.977,0.0007,0.0157,0.0065
palu-tsunami_00000134_post_disaster.jpg,59462d77-3719-4395-9604-bd111b431c71,363,926,400,953,999,0.9825,0.0013,0.013,0.0032
palu-tsunami_00000134_post_disaster.jpg,c6d0473f-63e5-411c-a947-89cc805b9769,372,908,399,927,513,0.9301,0.0057,0.0318,0.0324
palu-tsunami_00000134_post_disaster.jpg,57df9333-ee35-4ea6-902a-f1dc36999583,312,866,372,933,4020,0.939,0.0112,0.0487,0.0011
palu-tsunami_00000134_post_disaster.jpg,5f6a5a2a-12d4-4bc3-a90a-aa14ce38ec3d,312,933,338,960,702,0.8954,0.0167,0.0609,0.0269
palu-tsunami_00000134_post_disaster.jpg,464b5b18-6ff4-40ab-b841-b400d52c1419,351,865,365,886,294,0.8426,0.0321,0.0502,0.075
palu-tsunami_00000134_post_disaster.jpg,8c87d0a3-004b-45fb-be61-21b183cc5cb9,365,863,398,909,1518,0.7982,0.0618,0.1121,0.0278
palu-tsunami_00000134_post_disaster.jpg,49cfd0fd-a14e-4bcd-87f8-414a14507743,344,928,368,955,648,0.873,0.0073,0.0539,0.0658
palu-tsunami_00000134_post_disaster.jpg,de59001b-12bb-44f8-a676-5d470c14a7af,331,953,373,979,1092,0.922,0.015,0.0335,0.0296
palu-tsunami_00000134_post_disaster.jpg,f4bf1de2-a3bc-44db-91c8-cb88160d437c,320,960,332,977,204,0.8322,0.0112,0.0271,0.1294
palu-tsunami_00000134_post_disaster.jpg,043cf67e-e114-4f18-96b3-0f1b024ba1be,362,987,382,1023,720,0.9779,0.0029,0.0123,0.0068
palu-tsunami_00000134_post_disaster.jpg,62965f8e-d7d7-4dce-8f20-5f2ddd2e2820,336,988,364,1023,980,0.9669,0.0011,0.0262,0.0058
palu-tsunami_00000134_post_disaster.jpg,c6d42ff5-b818-46a0-8b25-5a921d0397fc,319,975,340,1023,1008,0.575,0.1289,0.2173,0.0787
palu-tsunami_00000134_post_disaster.jpg,9d3454ed-0c65-4ff0-b453-1af7f147d0a0,292,973,318,1000,702,0.7406,0.0642,0.184,0.0112
palu-tsunami_00000134_post_disaster.jpg,0e131331-d33d-4cfd-857e-03b9bfd11425,199,953,237,980,1026,0.8917,0.0128,0.0786,0.0169
palu-tsunami_00000134_post_disaster.jpg,9750da4f-3da7-4e00-af1f-557576743883,193,981,237,1004,1012,0.6466,0.0234,0.0644,0.2655
palu-tsunami_00000134_post_disaster.jpg,c769e014-57c8-4ddb-8fbd-b9e182b232f2,226,937,268,972,1470,0.7061,0.1213,0.1332,0.0394
palu-tsunami_00000134_post_disaster.jpg,3996321e-dbea-4ff4-ae5c-f129a61d74d6,289,927,308,945,342,0.6363,0.0576,0.222,0.0841
palu-tsunami_00000134_post_disaster.jpg,847bba3e-dbf0-4690-996c-7cdb4158561d,285,943,301,968,400,0.5201,0.1266,0.1964,0.1569
palu-tsunami_00000134_post_disaster.jpg,582af18f-a2c3-4b82-a721-0ccfbe5d240e,290,877,308,894,306,0.5451,0.1358,0.0904,0.2288
palu-tsunami_00000134_post_disaster.jpg,b016f72f-9aea-405e-80dc-7a5bcbdd1aef,262,845,287,892,1175,0.4978,0.053,0.1982,0.251
palu-tsunami_00000134_post_disaster.jpg,4ff0a0c7-1f10-4026-b115-a8b07f9fa7c1,147,838,170,853,345,0.8016,0.032,0.0815,0.0849
palu-tsunami_00000134_post_disaster.jpg,efab221d-6d6e-41d3-8c39-4976c059954e,708,1001,744,1023,792,0.7327,0.1456,0.1117,0.01
palu-tsunami_00000134_post_disaster.jpg,ae9b090c-423a-4ef1-9fda-48f14871bece,697,1012,712,1023,165,0.7657,0.0061,0.0218,0.2064
palu-tsunami_00000134_post_disaster.jpg,838fa3f6-882a-44b7-9dc0-113b59767b87,686,1018,700,1023,70,0.3507,0.0472,0.0619,0.5401
palu-tsunami_00000134_post_disaster.jpg,e4af4db7-9e7e-4198-a898-1bdf57c586c4,673,973,732,1023,2950,0.9604,0.024,0.0153,0.0002
palu-tsunami_00000134_post_disaster.jpg,2e888e49-3375-40dd-b35d-10d15d977225,655,941,717,996,3410,0.8719,0.0735,0.0521,0.0024
palu-tsunami_00000134_post_disaster.jpg,f87b614c-7167-4911-a6d7-e5da2f63326f,629,971,667,1010,1482,0.9812,0.0036,0.0112,0.004
palu-tsunami_00000134_post_disaster.jpg,ed911942-52ae-4f6c-ae6c-4e2aa8f0a28f,645,876,695,955,3950,0.9779,0.0037,0.0172,0.0012
palu-tsunami_00000134_post_disaster.jpg,8ec46ae6-fa52-4d8a-a7d6-3c0460957d50,644,858,665,886,588,0.9475,0.0021,0.0119,0.0384
palu-tsunami_00000134_post_disaster.jpg,3d580374-2da9-47c8-91a4-ed59d9dc75d9,627,936,654,975,1053,0.9762,0.0023,0.0089,0.0126
palu-tsunami_00000134_post_disaster.jpg,38f8a100-d29a-4e77-bf3b-d111d3618011,588,906,636,985,3792,0.948,0.0198,0.0311,0.0012
palu-tsunami_00000134_post_disaster.jpg,c3203596-31ba-40c8-bcc2-e2dc97fa9697,564,918,608,991,3212,0.8679,0.0801,0.0485,0.0035
palu-tsunami_00000134_post_disaster.jpg,5a90fbec-c054-4a6c-802f-9c1186b8d866,543,855,589,921,3036,0.9779,0.0035,0.0182,0.0004
palu-tsunami_00000134_post_disaster.jpg,e173bc77-3f31-4556-96de-aac8c452a5c1,538,916,564,955,1014,0.9564,0.0152,0.0209,0.0076
palu-tsunami_00000134_post_disaster.jpg,e7191bdc-3445-4d76-88f9-52a5f0becf66,531,948,552,969,441,0.7933,0.0054,0.0775,0.1238
palu-tsunami_00000134_post_disaster.jpg,68c6e98c-4d3b-4f8c-9d77-7677ad5db65e,489,860,550,918,3538,0.9111,0.0174,0.0684,0.0031
palu-tsunami_00000134_post_disaster.jpg,bea02324-1f4b-474f-989f-87bd74295a76,520,931,540,951,400,0.8862,0.0016,0.0522,0.06
palu-tsunami_00000134_post_disaster.jpg,49bd93b1-2cc6-4d8f-820f-bd1505ddb171,506,933,525,953,380,0.7131,0.0025,0.0119,0.2724
palu-tsunami_00000134_post_disaster.jpg,f347aa7b-c307-40f6-8adc-5b37cb4b0121,491,935,510,955,380,0.7981,0.0338,0.0975,0.0706
palu-tsunami_00000134_post_disaster.jpg,5b17c862-a8f7-49b3-a98f-b697322ca9ce,498,882,535,921,1443,0.9514,0.0062,0.0325,0.0099
palu-tsunami_00000134_post_disaster.jpg,7b669791-a612-452e-967c-8827e24aa737,486,895,500,917,308,0.5542,0.0479,0.1829,0.2151
palu-tsunami_00000134_post_disaster.jpg,0ca3d669-34df-4fb6-a7be-949399bcb0b7,578,846,622,906,2640,0.8692,0.0813,0.0488,0.0008
palu-tsunami_00000134_post_disaster.jpg,85d1331c-38e4-468c-ab06-2ab5b917eaa9,619,852,647,915,1764,0.7405,0.0276,0.0504,0.1815
palu-tsunami_00000134_post_disaster.jpg,79243e04-0899-4bbb-88c0-6fd00333b8a5,670,1015,685,1023,120,0.5411,0.0698,0.0883,0.3008
palu-tsunami_00000134_post_disaster.jpg,97a9f56a-afe8-4728-a4e8-f63f11067cef,638,1001,671,1023,726,0.9128,0.0397,0.0419,0.0056
palu-tsunami_00000134_post_disaster.jpg,0a638d19-59ac-4d52-a7de-ea64cc9de86c,612,978,641,1023,1305,0.9914,0.0014,0.0048,0.0025
palu-tsunami_00000134_post_disaster.jpg,d6ccc7ad-adc6-4f68-8bde-421ba85b778c,596,985,625,1023,1102,0.9918,0.0012,0.0058,0.0011
palu-tsunami_00000134_post_disaster.jpg,fbc30ce5-e946-4a77-b06b-4728e42a5043,583,1001,604,1023,462,0.9335,0.0047,0.0359,0.0259
palu-tsunami_00000134_post_disaster.jpg,78c078ce-0c7e-4591-84b1-b08a744d4440,494,949,534,979,1200,0.9454,0.0057,0.0377,0.0113
palu-tsunami_00000134_post_disaster.jpg,8917fc40-2f6c-49b3-a403-2cec27d3461e,552,982,577,1013,775,0.9327,0.0218,0.0251,0.0204
palu-tsunami_00000134_post_disaster.jpg,16b44036-78be-4ab8-8fd9-8f8f752ebc4b,535,965,572,995,1110,0.9875,0.0026,0.0063,0.0036
palu-tsunami_00000134_post_disaster.jpg,119d7a2b-d69d-4a66-a92b-c8ab9e8913e3,514,970,538,992,528,0.949,0.0021,0.0151,0.0338
